dram_module,sim_num,sim_stat,trans_1bit,trans_1word,trans_1col,trans_1row,trans_1bank,trans_nbank,trans_nrank,perm_1bit,perm_1word,perm_1col,perm_1row,perm_1bank,perm_nbank,perm_nrank
8,18601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19695,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19736,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20820,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,21098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,21121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,21439,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21487,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21628,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21759,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21923,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22301,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22483,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,22498,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,22585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22855,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22899,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23035,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,23741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23870,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,24098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,24318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,24429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,24766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,25163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,25182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25302,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,25310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25347,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,25709,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,25821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25870,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,26049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26238,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,26422,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,26564,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,26593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,26934,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,27431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,27476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,27505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
